hillspace,a,e,i,node,peri,M,P,f,mass,PlanetNum,mrRad_ChenKipping
11.19192,1.31837,0.25262110000000004,0.05686746,-1.0323,5.722595,1.724896,1.513675,3.250387,1.196622e-05,18.0,1.7525618752145644
11.272730000000001,0.06488047,0.06541090000000001,0.1585169,-1.740532,5.625674,4.562972,0.01652603,0.7653208,1.176222e-05,0.0,1.7581227627074338
11.272730000000001,0.1092931,0.06481989,0.07237538,2.834347,3.925842,1.09428,0.03613135,0.6975188,1.073351e-05,5.0,1.7110277870092578
11.272730000000001,0.1856455,0.02660581,0.04921753,1.5441129999999998,1.6337110000000001,1.522808,0.07998665,4.575319,1.975589e-05,7.0,2.2828948865530836
11.272730000000001,0.2938042,0.11082570000000001,0.05369728,-3.028645,5.856222,5.273156,0.1592481,2.5736470000000002,1.548415e-05,12.0,2.180151390531681
11.272730000000001,0.42524220000000007,0.07007013,0.05776843,-0.7024595,3.535682,4.5477360000000004,0.2772925,1.8510650000000002,1.770351e-05,13.0,2.2366352535556606
11.272730000000001,0.6324821999999999,0.03826374,0.04141054,0.8709351999999999,4.470577,0.46943320000000005,0.5029799,1.487166,2.510839e-05,16.0,2.806333914705231
11.272730000000001,0.898595,0.0523206,0.02249406,-2.567754,2.776694,2.912219,0.8517669,2.74519,1.581059e-05,18.0,2.2146455605024036
11.353539999999999,0.0576969,0.07039083,0.01145164,-2.269462,1.615122,4.386719,0.01385886,4.904351999999999,6.379833e-06,0.0,1.2612711661075622
11.353539999999999,0.07785085,0.02025576,0.02086604,0.5716201,4.88328,6.182597,0.02172163,0.7551578,5.341109e-06,3.0,1.192468199161015
11.353539999999999,0.1038844,0.03045785,0.01209393,2.6284389999999997,5.638065,4.575638,0.03348277,2.623116,6.5005269999999995e-06,5.0,1.30239722521063
11.353539999999999,0.1344432,0.01996316,0.009119184,-0.7032288000000001,6.030147,0.1091954,0.04929494,1.100819,8.012134e-06,7.0,1.3720212875954174
11.353539999999999,0.18073699999999998,0.02374541,0.02198054,2.840693,1.004638,2.552289,0.07683564,4.944114,1.001727e-05,9.0,1.542313674994931
11.353539999999999,0.2721862,0.009714147,0.01114413,-0.5685286999999999,5.791905,2.650098,0.1419995,3.699557,2.041884e-05,11.0,2.3543081205236227
11.353539999999999,0.3997205,0.0593856,0.01173385,2.264079,5.388979,5.773497,0.2527061,4.293193,1.011057e-05,15.0,1.6131794180755294
11.353539999999999,0.5289335000000001,0.04332056,0.0033820440000000003,0.6357965,0.4619178,1.570909,0.38466690000000003,0.5146632000000001,2.0489259999999998e-05,14.0,2.4553505525903585
11.353539999999999,0.7013347,0.03225046,0.001227194,-2.614953,5.338158999999999,5.300489,0.5873083,2.610637,1.362085e-05,17.0,1.9690738352088049
11.353539999999999,0.8557858,0.02137511,0.0028907729999999997,-1.67963,4.611875,4.2795559999999995,0.7916300999999999,1.389235,1.59752e-05,18.0,2.1340729830056073
11.434339999999999,0.06604833,0.07200784,0.02284704,-2.753616,3.2137990000000003,4.2264230000000005,0.01697421,3.687843,1.42521e-05,0.0,1.939186541938052
11.434339999999999,0.1284972,0.061548,0.01700513,0.8484440999999999,3.693897,4.276547,0.04606108,5.982480000000001,1.549943e-05,6.0,2.122997270819927
11.434339999999999,0.2216072,0.03115627,0.003981042,2.4259459999999997,0.06694731,1.056978,0.1043195,4.785238,1.726146e-05,10.0,2.2054376302822476
11.434339999999999,0.38214929999999997,0.01585419,0.007158369,-0.9655968,2.6519630000000003,4.812271,0.236229,3.126393,2.871146e-05,13.0,3.042598608811582
11.434339999999999,0.5909981,0.02814768,0.003896695,0.21657800000000002,6.205623999999999,3.3845449999999997,0.4543161,3.2398860000000003,2.079205e-05,15.0,2.6698133798114547
11.434339999999999,0.8414248,0.01510541,0.01350197,2.991993,2.404473,1.6400099999999997,0.7717892,2.543891,1.5184289999999999e-05,18.0,2.0499076730685974
11.434339999999999,1.017094,0.03321043,0.005124653,0.0227305,0.47255699999999995,0.5791418,1.025683,0.08965703,1.792197e-05,19.0,2.403023341475273
11.51515,0.08158999,0.4690491,0.1278385,-3.117925,0.8090629,1.590328,0.02330499,3.460789,2.896216e-05,0.0,3.0559426951241173
11.51515,0.24601710000000002,0.07438193,0.03588856,-1.001226,2.624678,4.0608010000000005,0.12202089999999999,2.527159,3.4309309999999994e-05,10.0,3.1328954659671404
11.51515,0.4594687,0.02270477,0.26570479999999996,-1.264343,1.827782,4.12505,0.3114318,3.543563,2.555126e-05,16.0,2.8321388981819307
11.51515,1.031571,0.3018592,0.1564283,1.648998,1.658007,3.6059309999999996,1.047662,0.5701215999999999,2.995881e-05,17.0,3.2402472400059374
11.51515,1.779145,0.07119172,0.05813881,2.421135,5.342641,4.997253,2.373021,3.46852,7.143266e-06,13.0,1.3378898908643633
11.59596,0.05242661,0.07706272,5.172655999999999e-07,2.27602,5.283261,5.051254,0.01200401,3.690603,6.061304e-06,0.0,1.2220622462298423
11.59596,0.09016586,0.06067758,1.050717e-06,-0.9140438,1.430144,1.8315830000000002,0.02707439,1.4349100000000001,1.487491e-05,3.0,2.067148811434669
11.59596,0.18718970000000001,0.02832125,1.6593229999999998e-07,0.6531092,5.231395,1.012291,0.08098654,1.46718,2.57275e-05,8.0,2.916670244234907
11.59596,0.32877540000000005,0.03297158,4.0644950000000003e-07,-0.3233948,3.983101,2.996255,0.1885105,5.577774,1.5756729999999996e-05,13.0,2.2597941575079674
11.59596,0.5639846,0.008614299999999998,1.555727e-07,2.778795,5.7763349999999996,3.512546,0.4235258,1.2569549999999998,3.3941740000000003e-05,15.0,3.06785150311424
11.59596,0.8247914000000001,0.01746477,4.107967e-07,3.057334,5.7847800000000005,4.375883999999999,0.7490175,1.850646,1.533329e-05,18.0,2.1618973732010884
11.67677,0.06027049,0.006882332,0.0017575689999999998,-3.073801,3.3633660000000005,1.861307,0.01479635,1.5855059999999999,1.1093130000000001e-05,0.0,1.8702115863124058
11.67677,0.10292509999999999,0.0231666,0.003184041,2.22669,3.646404,6.151606,0.03302005,0.2916149,9.774524e-06,5.0,1.5746723674495717
11.67677,0.15909389999999998,0.04755449,0.0007824297999999999,-0.3106845,4.537155,1.095308,0.063456,3.1510860000000003,1.3571410000000001e-05,8.0,1.9235488170371586
11.67677,0.2201156,0.01898549,0.00318168,-0.005617445,2.3236310000000002,4.2652529999999995,0.1032684,1.9822389999999999,5.704999e-06,11.0,1.2237490336548302
11.67677,0.2823895,0.02505882,0.0004361526,-1.018619,4.540298,5.773345,0.15005870000000002,2.289846,1.383836e-05,12.0,2.0526868975837202
11.67677,0.3611605,0.06546499,0.002106575,-2.4418599999999997,2.972081,0.08034797,0.21703850000000002,5.771902,8.442096e-06,14.0,1.4833328522151346
11.67677,0.4991206,0.01849007,0.000656577,-2.482376,0.6757479999999999,1.910636,0.3526063,3.6975160000000002,2.0999879999999997e-05,15.0,2.5018654318732767
11.67677,0.6618269,0.004076232,0.0005262294,1.272202,6.030164,4.2804400000000005,0.5383884,3.260291,1.3157620000000002e-05,17.0,1.8580012736864062
11.67677,0.8227901,0.01691258,0.0008031773,0.36634920000000004,1.663555,5.0881050000000005,0.7462928000000001,3.0609599999999997,1.546885e-05,18.0,2.198021331760203
11.75758,0.05118527,0.01940901,0.03754762,3.127296,4.08364,5.993364,0.0115802,5.028892,5.913553e-06,0.0,1.2030145173135958
11.75758,0.07235341,0.02047532,0.05933262,-2.661058,1.2968979999999999,0.11944300000000001,0.01946194,1.524478,4.961192e-06,3.0,1.1809305663704215
11.75758,0.09168953,0.02844791,0.02897483,0.266691,0.30382109999999996,1.8023,0.02776361,1.28606,6.049926000000001e-06,5.0,1.2343617290745272
11.75758,0.134134,0.0044843470000000005,0.02106897,1.4432040000000002,4.6247940000000005,2.2833040000000002,0.04912492,2.503846,1.188348e-05,7.0,1.7228666196555715
11.75758,0.1989124,0.01379338,0.00845434,-1.453871,0.6788841999999999,1.857364,0.08871236,2.6456,1.0550660000000001e-05,10.0,1.6939164381955174
