hillspace,a,e,i,node,peri,M,P,f,mass,PlanetNum,mrRad_ChenKipping
1.26211,0.5783587,0.07504822,0.03381976,0.9555781999999999,4.766097,4.964512,0.4397962,5.415634,3.770976e-05,110.0,3.520693616042974
1.26211,1.187737,0.5907308000000001,0.3591986,-2.464805,2.518726,3.0837369999999997,1.2942870000000002,3.105929,1.051784e-06,192.0,0.7495809840930417
1.26211,1.7580200000000001,0.32766409999999996,0.05307241,-1.9206,1.552353,3.555683,2.330699,3.573376,2.388035e-05,163.0,2.698865251046839
1.28683,0.0526075,0.05747717,0.05450186,-2.609408,5.045433,4.695192,0.01206607,2.343961,2.629935e-05,0.0,2.7459263238672658
1.28683,0.102425,0.09491549,0.05681253,0.8815011999999999,2.72883,2.3303529999999997,0.03277876,4.816055,5.044116e-05,33.0,4.297901227358665
1.28683,0.1870376,0.030615899999999998,0.039881,-0.6817383,6.112939,0.32836259999999995,0.08088444,1.237775,5.3382069999999996e-05,64.0,4.6010822789375485
1.28683,0.41931809999999997,0.05358456,0.07801436,2.924442,0.5430056999999999,0.3461081,0.2715061,3.159812,3.50657e-05,128.0,3.423247472541299
1.28683,0.6321416,0.06142562,0.02530493,-1.284519,3.3647099999999996,4.844833,0.5025438,2.806829,3.3713920000000004e-05,172.0,3.248273642188126
1.28683,1.187957,0.01966949,0.01423619,0.35944159999999997,4.729038,5.90008,1.294675,0.8406225,2.059659e-05,131.0,2.5205386447290605
1.28683,2.681884,0.3688855,0.1523042,0.5383063,3.7020169999999997,4.732031,4.391491,1.038764,1.044905e-06,228.0,0.7578738836597521
1.31203,0.05003617,0.0464861,0.05829171,2.96564,3.4987239999999997,1.30345,0.011192299999999999,1.208104,3.118922e-05,0.0,3.306027478756393
1.31203,0.08494494,0.1045667,0.08694466,-2.12867,1.104827,2.36279,0.02475675,3.341643,2.710268e-05,41.0,2.9832508600523227
1.31203,0.1426126,0.06741458,0.0244635,2.390205,0.8766633,2.114718,0.05385375,5.003832,3.708447e-05,76.0,3.5416523693968625
1.31203,0.24777110000000002,0.01767866,0.01301262,1.4439739999999999,0.28779740000000004,1.2496260000000001,0.1233233,5.784319,4.760465e-05,122.0,4.005195371360247
1.31203,0.4856303,0.06708026,0.04550478,-1.3865129999999999,2.3735779999999997,3.704974,0.3383923,2.769116,3.320318e-05,132.0,3.2835312175249243
1.31203,0.8498708,0.06735641,0.03532695,1.046137,0.9279483000000001,6.234551000000001,0.7834051,4.1438440000000005,2.1718560000000003e-05,154.0,2.5305016604751893
1.31203,1.5424639999999998,0.09025792,0.03210088,0.1127522,1.564273,5.725472,1.9154790000000002,3.9159269999999995,9.535306e-06,233.0,1.630782793376294
1.31203,2.9750240000000003,0.25359810000000005,0.3208462,1.0437379999999998,6.126144,1.6367260000000001,5.13086,1.1841270000000002,9.889066e-07,266.0,0.7400029989567039
1.31203,3.825274,0.3791132,0.21548850000000003,2.8572040000000003,1.874784,0.143163,7.4808460000000006,2.354717,8.726476999999999e-07,201.0,0.730026845040002
1.3377299999999999,0.06266389,0.06793227,0.08353987,1.3658780000000001,4.278315,1.5418120000000002,0.01568607,2.2867919999999997,2.289456e-05,8.0,2.675995500011694
1.3377299999999999,0.09748789999999999,0.03599029,0.05535559,1.639061,0.7731144,5.6775,0.03043821,3.256821,3.228651e-05,0.0,3.209284643529695
1.3377299999999999,0.13913620000000002,0.05766128,0.06577068,1.620391,5.043707,1.068346,0.05189598,0.7648401,2.270598e-05,52.0,2.6143430669979946
1.3377299999999999,0.2002433,0.03421317,0.07986226,1.497787,4.748604,1.2137040000000001,0.08960152,1.316283,4.4784259999999995e-05,39.0,4.096457049242215
1.3377299999999999,0.4222555,0.06628661,0.10752429999999999,0.3803007,0.5722484999999999,4.034795,0.2743624,3.089507,5.4451269999999996e-05,58.0,4.4254443023663
