SIID,simvar,periodRatio,mutualHill,durationRatio,a1,a2,e1,e2,i1,i2,m1,m2,b1,b2,argPeri1,argPeri2,longAscNode1,longAscNode2
147219.0,1.56566,2.07730924,30.11832241,1.76102065,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.5509,0.86942,3.35988,2.65715,0.06916,-0.70523
147324.0,1.56566,2.07730924,30.11832241,0.48183366,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.9639,0.84733,3.35988,2.65715,0.06916,-0.70523
147341.0,1.56566,2.07730924,30.11832241,1.42585822,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.09055,0.71524,3.35988,2.65715,0.06916,-0.70523
147341.0,1.56566,2.27404543,31.28718497,0.95101772,0.07536,0.13032,0.03305,0.01684,0.06125,0.01983,2.60751,2.37043,0.71524,0.63377,2.65715,3.87327,-0.70523,1.91424
147356.0,1.56566,2.07730924,30.11832241,0.94213901,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.33843,0.00396,3.35988,2.65715,0.06916,-0.70523
147366.0,1.56566,2.07730924,30.11832241,0.97749435,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.25204,0.12426,3.35988,2.65715,0.06916,-0.70523
147369.0,1.56566,2.07730924,30.11832241,1.02482183,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.18793,0.01342,3.35988,2.65715,0.06916,-0.70523
147390.0,1.56566,2.07730924,30.11832241,1.12972879,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.83577,0.82589,3.35988,2.65715,0.06916,-0.70523
147415.0,1.56566,2.07730924,30.11832241,1.60224541,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.06129,0.77965,3.35988,2.65715,0.06916,-0.70523
147415.0,1.56566,2.27404543,31.28718497,0.67207386,0.07536,0.13032,0.03305,0.01684,0.06125,0.01983,2.60751,2.37043,0.77965,0.3011,2.65715,3.87327,-0.70523,1.91424
147415.0,1.56566,2.00233794,27.53951255,0.93016799,0.13032,0.20705,0.01684,0.02626,0.01983,0.024,2.37043,2.1304,0.3011,0.12491,3.87327,4.30457,1.91424,0.25183
147415.0,1.56566,1.98439656,26.8798402,1.01359786,0.20705,0.32695,0.02626,0.05864,0.024,0.01748,2.1304,2.52695,0.12491,0.21008,4.30457,3.46213,0.25183,2.47363
147437.0,1.56566,2.07730924,30.11832241,1.02844357,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.18586,0.03658,3.35988,2.65715,0.06916,-0.70523
147469.0,1.56566,2.07730924,30.11832241,1.03411382,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.64686,0.67164,3.35988,2.65715,0.06916,-0.70523
147525.0,1.56566,2.07730924,30.11832241,1.06964486,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.1891,0.13494,3.35988,2.65715,0.06916,-0.70523
147535.0,1.56566,2.07730924,30.11832241,1.49935875,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.18281,0.74309,3.35988,2.65715,0.06916,-0.70523
147535.0,1.56566,2.27404543,31.28718497,1.59423929,0.07536,0.13032,0.03305,0.01684,0.06125,0.01983,2.60751,2.37043,0.74309,0.89723,2.65715,3.87327,-0.70523,1.91424
147535.0,1.56566,2.00233794,27.53951255,0.11180671,0.13032,0.20705,0.01684,0.02626,0.01983,0.024,2.37043,2.1304,0.89723,0.02427,3.87327,4.30457,1.91424,0.25183
147565.0,1.56566,2.07730924,30.11832241,0.94873314,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.23305,0.00924,3.35988,2.65715,0.06916,-0.70523
147622.0,1.56566,2.07730924,30.11832241,1.11117375,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.36807,0.55947,3.35988,2.65715,0.06916,-0.70523
147659.0,1.56566,4.72389558,61.22134132,0.91570639,0.0463,0.13032,0.09626,0.01684,0.04525,0.01983,1.37848,2.37043,0.50898,0.10016,3.35988,3.87327,0.06916,1.91424
147659.0,1.56566,3.97343252,50.6233464,1.35282862,0.13032,0.32695,0.01684,0.05864,0.01983,0.01748,2.37043,2.52695,0.10016,0.5586,3.87327,3.46213,1.91424,2.47363
147699.0,1.56566,2.07730924,30.11832241,0.95722853,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.37524,0.14886,3.35988,2.65715,0.06916,-0.70523
147699.0,1.56566,2.27404543,31.28718497,0.98266854,0.07536,0.13032,0.03305,0.01684,0.06125,0.01983,2.60751,2.37043,0.14886,0.27455,2.65715,3.87327,-0.70523,1.91424
147699.0,1.56566,3.97343252,50.6233464,0.94790992,0.13032,0.32695,0.01684,0.05864,0.01983,0.01748,2.37043,2.52695,0.27455,0.05756,3.87327,3.46213,1.91424,2.47363
147701.0,1.56566,2.07730924,30.11832241,3.67850518,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.231,0.96236,3.35988,2.65715,0.06916,-0.70523
147701.0,1.56566,2.27404543,31.28718497,0.31170204,0.07536,0.13032,0.03305,0.01684,0.06125,0.01983,2.60751,2.37043,0.96236,0.4847,2.65715,3.87327,-0.70523,1.91424
147701.0,1.56566,2.00233794,27.53951255,0.86093027,0.13032,0.20705,0.01684,0.02626,0.01983,0.024,2.37043,2.1304,0.4847,0.41942,3.87327,4.30457,1.91424,0.25183
147711.0,1.56566,4.72389558,61.22134132,0.89518765,0.0463,0.13032,0.09626,0.01684,0.04525,0.01983,1.37848,2.37043,0.2676,0.53438,3.35988,3.87327,0.06916,1.91424
147761.0,1.56566,2.07730924,30.11832241,1.43263584,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.07421,0.66379,3.35988,2.65715,0.06916,-0.70523
147765.0,1.56566,2.07730924,30.11832241,0.98182453,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.24574,0.22251,3.35988,2.65715,0.06916,-0.70523
147773.0,1.56566,2.07730924,30.11832241,0.7973425,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.52651,0.20117,3.35988,2.65715,0.06916,-0.70523
147819.0,1.56566,2.07730924,30.11832241,0.91664183,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.64667,0.3652,3.35988,2.65715,0.06916,-0.70523
147829.0,1.56566,4.72389558,61.22134132,1.01867281,0.0463,0.13032,0.09626,0.01684,0.04525,0.01983,1.37848,2.37043,0.3089,0.1949,3.35988,3.87327,0.06916,1.91424
147829.0,1.56566,3.97343252,50.6233464,1.0235622,0.13032,0.32695,0.01684,0.05864,0.01983,0.01748,2.37043,2.52695,0.1949,0.22365,3.87327,3.46213,1.91424,2.47363
147834.0,1.56566,2.07730924,30.11832241,1.24550459,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.15281,0.17263,3.35988,2.65715,0.06916,-0.70523
147877.0,1.56566,2.07730924,30.11832241,1.46317682,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.00736,0.69092,3.35988,2.65715,0.06916,-0.70523
147877.0,1.56566,2.27404543,31.28718497,0.81195252,0.07536,0.13032,0.03305,0.01684,0.06125,0.01983,2.60751,2.37043,0.69092,0.61632,2.65715,3.87327,-0.70523,1.91424
147903.0,1.56566,2.07730924,30.11832241,0.57366534,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.83763,0.66466,3.35988,2.65715,0.06916,-0.70523
147941.0,1.56566,4.72389558,61.22134132,0.96431551,0.0463,0.13032,0.09626,0.01684,0.04525,0.01983,1.37848,2.37043,0.62235,0.2189,3.35988,3.87327,0.06916,1.91424
147941.0,1.56566,3.97343252,50.6233464,1.01150588,0.13032,0.32695,0.01684,0.05864,0.01983,0.01748,2.37043,2.52695,0.2189,0.22852,3.87327,3.46213,1.91424,2.47363
147943.0,1.56566,2.07730924,30.11832241,1.12773906,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.35299,0.04697,3.35988,2.65715,0.06916,-0.70523
147957.0,1.56566,2.07730924,30.11832241,0.927083,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.32108,0.08982,3.35988,2.65715,0.06916,-0.70523
148041.0,1.56566,2.07730924,30.11832241,1.03609883,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.16918,0.27633,3.35988,2.65715,0.06916,-0.70523
148055.0,1.56566,2.07730924,30.11832241,1.06884891,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.04457,0.18039,3.35988,2.65715,0.06916,-0.70523
148055.0,1.56566,4.55340744,55.50586049,1.42004471,0.07536,0.20705,0.03305,0.02626,0.06125,0.024,2.60751,2.1304,0.18039,0.66102,2.65715,4.30457,-0.70523,0.25183
148113.0,1.56566,2.07730924,30.11832241,1.04911058,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.1598,0.29138,3.35988,2.65715,0.06916,-0.70523
148117.0,1.56566,2.07730924,30.11832241,1.08206542,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.05775,0.24749,3.35988,2.65715,0.06916,-0.70523
148144.0,1.56566,2.07730924,30.11832241,0.11966099,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.99931,0.91545,3.35988,2.65715,0.06916,-0.70523
148163.0,1.56566,2.07730924,30.11832241,1.19045953,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.39843,0.60156,3.35988,2.65715,0.06916,-0.70523
148205.0,1.56566,2.07730924,30.11832241,1.12014693,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.11263,0.07639,3.35988,2.65715,0.06916,-0.70523
148207.0,1.56566,2.07730924,30.11832241,0.95041246,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.39327,0.0595,3.35988,2.65715,0.06916,-0.70523
148223.0,1.56566,2.07730924,30.11832241,0.98904088,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.77444,0.60179,3.35988,2.65715,0.06916,-0.70523
148436.0,1.56566,2.07730924,30.11832241,4.21681019,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.59423,0.98066,3.35988,2.65715,0.06916,-0.70523
148453.0,1.56566,2.07730924,30.11832241,0.98911432,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.23207,0.197,3.35988,2.65715,0.06916,-0.70523
148453.0,1.56566,2.27404543,31.28718497,1.02642365,0.07536,0.13032,0.03305,0.01684,0.06125,0.01983,2.60751,2.37043,0.197,0.24137,2.65715,3.87327,-0.70523,1.91424
148473.0,1.56566,2.07730924,30.11832241,0.86510519,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.55849,0.22617,3.35988,2.65715,0.06916,-0.70523
148499.0,1.56566,2.07730924,30.11832241,1.01538829,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.30704,0.19351,3.35988,2.65715,0.06916,-0.70523
148565.0,1.56566,2.07730924,30.11832241,0.9168824,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.20229,0.10818,3.35988,2.65715,0.06916,-0.70523
148621.0,1.56566,2.07730924,30.11832241,1.17271852,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.37867,0.31587,3.35988,2.65715,0.06916,-0.70523
148678.0,1.56566,4.72389558,61.22134132,0.87787336,0.0463,0.13032,0.09626,0.01684,0.04525,0.01983,1.37848,2.37043,0.49521,0.08434,3.35988,3.87327,0.06916,1.91424
148678.0,1.56566,3.97343252,50.6233464,1.02713269,0.13032,0.32695,0.01684,0.05864,0.01983,0.01748,2.37043,2.52695,0.08434,0.34118,3.87327,3.46213,1.91424,2.47363
148691.0,1.56566,4.72389558,61.22134132,1.00606301,0.0463,0.13032,0.09626,0.01684,0.04525,0.01983,1.37848,2.37043,0.51509,0.16675,3.35988,3.87327,0.06916,1.91424
148718.0,1.56566,2.07730924,30.11832241,1.04597448,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.21259,0.0577,3.35988,2.65715,0.06916,-0.70523
148718.0,1.56566,2.27404543,31.28718497,0.99956867,0.07536,0.13032,0.03305,0.01684,0.06125,0.01983,2.60751,2.37043,0.0577,0.30357,2.65715,3.87327,-0.70523,1.91424
148752.0,1.56566,2.07730924,30.11832241,1.04832834,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.10587,0.40814,3.35988,2.65715,0.06916,-0.70523
148796.0,1.56566,2.07730924,30.11832241,0.97533542,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.26503,0.11192,3.35988,2.65715,0.06916,-0.70523
148796.0,1.56566,2.27404543,31.28718497,1.15819119,0.07536,0.13032,0.03305,0.01684,0.06125,0.01983,2.60751,2.37043,0.11192,0.32924,2.65715,3.87327,-0.70523,1.91424
148841.0,1.56566,2.07730924,30.11832241,1.07275344,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.16565,0.10477,3.35988,2.65715,0.06916,-0.70523
148869.0,1.56566,4.72389558,61.22134132,1.2654701,0.0463,0.13032,0.09626,0.01684,0.04525,0.01983,1.37848,2.37043,0.442,0.20072,3.35988,3.87327,0.06916,1.91424
148930.0,1.56566,2.07730924,30.11832241,0.88603442,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.26725,0.0106,3.35988,2.65715,0.06916,-0.70523
148936.0,1.56566,2.07730924,30.11832241,1.47385057,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.29613,0.20471,3.35988,2.65715,0.06916,-0.70523
148986.0,1.56566,2.07730924,30.11832241,1.2538443,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.1794,0.19732,3.35988,2.65715,0.06916,-0.70523
149015.0,1.56566,2.07730924,30.11832241,1.83321535,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.52948,0.87948,3.35988,2.65715,0.06916,-0.70523
149015.0,1.56566,2.27404543,31.28718497,0.37665421,0.07536,0.13032,0.03305,0.01684,0.06125,0.01983,2.60751,2.37043,0.87948,0.01073,2.65715,3.87327,-0.70523,1.91424
149029.0,1.56566,2.07730924,30.11832241,0.97585192,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.49603,0.35487,3.35988,2.65715,0.06916,-0.70523
149085.0,1.56566,2.07730924,30.11832241,1.1386017,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.34323,0.45115,3.35988,2.65715,0.06916,-0.70523
149096.0,1.56566,2.07730924,30.11832241,0.98962876,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.41367,0.3634,3.35988,2.65715,0.06916,-0.70523
149220.0,1.56566,2.07730924,30.11832241,1.13222572,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.19969,0.47357,3.35988,2.65715,0.06916,-0.70523
149298.0,1.56566,4.72389558,61.22134132,0.93111982,0.0463,0.13032,0.09626,0.01684,0.04525,0.01983,1.37848,2.37043,0.71649,0.49964,3.35988,3.87327,0.06916,1.91424
149318.0,1.56566,2.07730924,30.11832241,1.12524497,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.27862,0.45158,3.35988,2.65715,0.06916,-0.70523
149320.0,1.56566,2.07730924,30.11832241,1.20797045,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.4238,0.5646,3.35988,2.65715,0.06916,-0.70523
149363.0,1.56566,2.07730924,30.11832241,0.90618958,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.0847,0.1429,3.35988,2.65715,0.06916,-0.70523
149408.0,1.56566,4.72389558,61.22134132,0.99638273,0.0463,0.13032,0.09626,0.01684,0.04525,0.01983,1.37848,2.37043,0.36341,0.00688,3.35988,3.87327,0.06916,1.91424
149447.0,1.56566,4.72389558,61.22134132,0.84917155,0.0463,0.13032,0.09626,0.01684,0.04525,0.01983,1.37848,2.37043,0.64742,0.34514,3.35988,3.87327,0.06916,1.91424
149494.0,1.56566,2.07730924,30.11832241,1.2527971,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.64063,0.84861,3.35988,2.65715,0.06916,-0.70523
149510.0,1.56566,2.07730924,30.11832241,1.18835462,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.01622,0.31781,3.35988,2.65715,0.06916,-0.70523
149549.0,1.56566,2.07730924,30.11832241,3.62999713,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.55441,0.97252,3.35988,2.65715,0.06916,-0.70523
149549.0,1.56566,2.27404543,31.28718497,0.24564935,0.07536,0.13032,0.03305,0.01684,0.06125,0.01983,2.60751,2.37043,0.97252,0.05388,2.65715,3.87327,-0.70523,1.91424
149549.0,1.56566,3.97343252,50.6233464,1.05825188,0.13032,0.32695,0.01684,0.05864,0.01983,0.01748,2.37043,2.52695,0.05388,0.30537,3.87327,3.46213,1.91424,2.47363
149556.0,1.56566,2.07730924,30.11832241,6.27353729,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.31292,0.98767,3.35988,2.65715,0.06916,-0.70523
149591.0,1.56566,2.07730924,30.11832241,1.92890807,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.16642,0.75173,3.35988,2.65715,0.06916,-0.70523
149658.0,1.56566,2.07730924,30.11832241,1.25243632,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.20242,0.57262,3.35988,2.65715,0.06916,-0.70523
149806.0,1.56566,2.07730924,30.11832241,0.70187721,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.72124,0.48017,3.35988,2.65715,0.06916,-0.70523
149841.0,1.56566,2.07730924,30.11832241,1.02505129,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.29898,0.10873,3.35988,2.65715,0.06916,-0.70523
149917.0,1.56566,2.07730924,30.11832241,1.07330253,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.06061,0.10597,3.35988,2.65715,0.06916,-0.70523
149919.0,1.56566,4.72389558,61.22134132,1.22110589,0.0463,0.13032,0.09626,0.01684,0.04525,0.01983,1.37848,2.37043,0.49965,0.31148,3.35988,3.87327,0.06916,1.91424
149929.0,1.56566,2.07730924,30.11832241,0.90236233,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.43952,0.10877,3.35988,2.65715,0.06916,-0.70523
149944.0,1.56566,2.07730924,30.11832241,1.08087279,0.0463,0.07536,0.09626,0.03305,0.04525,0.06125,1.37848,2.60751,0.21596,0.32845,3.35988,2.65715,0.06916,-0.70523
150032.0,1.60606003,5.42054507,51.47765816,1.17026464,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.46875,0.55172,1.41185,1.23173,1.46633,-0.83116
150554.0,1.60606003,5.42054507,51.47765816,0.95269317,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.46399,0.37597,1.41185,1.23173,1.46633,-0.83116
150642.0,1.60606003,2.76477987,34.77632187,1.08701449,0.08286,0.16322,0.07291,0.05713,0.0675,0.11037,4.55383,2.06262,0.02028,0.47025,1.41185,1.08648,1.46633,-2.82831
150837.0,1.60606003,5.42054507,51.47765816,1.35949876,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.29506,0.50871,1.41185,1.23173,1.46633,-0.83116
151147.0,1.60606003,5.42054507,51.47765816,0.7551096,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.79921,0.29763,1.41185,1.23173,1.46633,-0.83116
152026.0,1.60606003,5.42054507,51.47765816,1.53720697,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.40508,0.79698,1.41185,1.23173,1.46633,-0.83116
152043.0,1.60606003,5.42054507,51.47765816,0.80523594,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.6798,0.52723,1.41185,1.23173,1.46633,-0.83116
152239.0,1.60606003,5.42054507,51.47765816,0.71525701,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.82014,0.13638,1.41185,1.23173,1.46633,-0.83116
152716.0,1.60606003,5.42054507,51.47765816,0.92176288,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.5162,0.01493,1.41185,1.23173,1.46633,-0.83116
152777.0,1.60606003,5.42054507,51.47765816,1.25638962,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.06534,0.50308,1.41185,1.23173,1.46633,-0.83116
152825.0,1.60606003,5.42054507,51.47765816,0.86132685,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.53047,0.02661,1.41185,1.23173,1.46633,-0.83116
152892.0,1.60606003,5.42054507,51.47765816,0.85282046,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.74366,0.43862,1.41185,1.23173,1.46633,-0.83116
153145.0,1.60606003,5.42054507,51.47765816,1.01491255,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.36492,0.29698,1.41185,1.23173,1.46633,-0.83116
153303.0,1.60606003,2.76477987,34.77632187,0.53118421,0.08286,0.16322,0.07291,0.05713,0.0675,0.11037,4.55383,2.06262,0.83208,0.09407,1.41185,1.08648,1.46633,-2.82831
153655.0,1.60606003,2.76477987,34.77632187,1.13754167,0.08286,0.16322,0.07291,0.05713,0.0675,0.11037,4.55383,2.06262,0.67866,0.7974,1.41185,1.08648,1.46633,-2.82831
153827.0,1.60606003,2.76477987,34.77632187,0.23718181,0.08286,0.16322,0.07291,0.05713,0.0675,0.11037,4.55383,2.06262,0.97222,0.25866,1.41185,1.08648,1.46633,-2.82831
154165.0,1.60606003,10.05953878,69.11071204,0.96582499,0.08286,0.38611,0.07291,0.11451,0.0675,0.066,4.55383,1.99127,0.09671,0.14771,1.41185,1.7803,1.46633,-1.6136
154262.0,1.60606003,10.05953878,69.11071204,0.88113116,0.08286,0.38611,0.07291,0.11451,0.0675,0.066,4.55383,1.99127,0.53184,0.33552,1.41185,1.7803,1.46633,-1.6136
154344.0,1.60606003,2.76477987,34.77632187,0.76558362,0.08286,0.16322,0.07291,0.05713,0.0675,0.11037,4.55383,2.06262,0.70561,0.20837,1.41185,1.08648,1.46633,-2.82831
154431.0,1.60606003,5.42054507,51.47765816,1.02098857,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.39073,0.23314,1.41185,1.23173,1.46633,-0.83116
154476.0,1.60606003,5.42054507,51.47765816,1.11976572,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.37965,0.45553,1.41185,1.23173,1.46633,-0.83116
154549.0,1.60606003,5.42054507,51.47765816,1.00818441,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.58355,0.30632,1.41185,1.23173,1.46633,-0.83116
154603.0,1.60606003,5.42054507,51.47765816,0.85746877,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.60372,0.24417,1.41185,1.23173,1.46633,-0.83116
154936.0,1.60606003,5.42054507,51.47765816,0.49708587,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.88173,0.59567,1.41185,1.23173,1.46633,-0.83116
154990.0,1.60606003,5.42054507,51.47765816,1.33939987,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.60234,0.60049,1.41185,1.23173,1.46633,-0.83116
155088.0,1.60606003,2.76477987,34.77632187,1.03765044,0.08286,0.16322,0.07291,0.05713,0.0675,0.11037,4.55383,2.06262,0.39585,0.5619,1.41185,1.08648,1.46633,-2.82831
155357.0,1.60606003,5.42054507,51.47765816,1.06171824,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.02029,0.03369,1.41185,1.23173,1.46633,-0.83116
155543.0,1.60606003,5.42054507,51.47765816,1.12551325,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.24773,0.55283,1.41185,1.23173,1.46633,-0.83116
155615.0,1.60606003,5.42054507,51.47765816,1.65879703,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.60144,0.85363,1.41185,1.23173,1.46633,-0.83116
155756.0,1.60606003,20.63438155,77.81487594,0.89568324,0.08286,0.62334,0.07291,0.06606,0.0675,0.03241,4.55383,3.04861,0.14571,0.05564,1.41185,0.36599,1.46633,2.08966
156436.0,1.60606003,5.42054507,51.47765816,1.16387602,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.10395,0.21122,1.41185,1.23173,1.46633,-0.83116
157357.0,1.60606003,2.76477987,34.77632187,0.75138286,0.08286,0.16322,0.07291,0.05713,0.0675,0.11037,4.55383,2.06262,0.60714,0.12379,1.41185,1.08648,1.46633,-2.82831
157829.0,1.60606003,2.76477987,34.77632187,0.75328312,0.08286,0.16322,0.07291,0.05713,0.0675,0.11037,4.55383,2.06262,0.72156,0.17173,1.41185,1.08648,1.46633,-2.82831
157847.0,1.60606003,5.42054507,51.47765816,1.39189385,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.06636,0.59352,1.41185,1.23173,1.46633,-0.83116
158031.0,1.60606003,5.42054507,51.47765816,1.0031976,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.06608,0.1037,1.41185,1.23173,1.46633,-0.83116
158352.0,1.60606003,5.42054507,51.47765816,1.17169877,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.10413,0.3502,1.41185,1.23173,1.46633,-0.83116
158796.0,1.60606003,5.42054507,51.47765816,1.00737118,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.39231,0.11071,1.41185,1.23173,1.46633,-0.83116
158820.0,1.60606003,5.42054507,51.47765816,0.97050987,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.30584,0.08081,1.41185,1.23173,1.46633,-0.83116
159050.0,1.60606003,5.42054507,51.47765816,1.04199598,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.28219,0.26386,1.41185,1.23173,1.46633,-0.83116
159085.0,1.60606003,5.42054507,51.47765816,1.95852747,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.12195,0.84355,1.41185,1.23173,1.46633,-0.83116
159295.0,1.60606003,5.42054507,51.47765816,1.32888706,0.08286,0.25567,0.07291,0.13306,0.0675,0.05289,4.55383,3.23808,0.16076,0.61362,1.41185,1.23173,1.46633,-0.83116
