SIID,simvar,transMult,a,e,i,m,rad,probDetect
27286.0,1.08080995,4.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
27298.0,1.08080995,4.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27298.0,1.08080995,4.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27298.0,1.08080995,4.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
27298.0,1.08080995,4.0,0.39545,0.03748,0.0227,3.78645,1.83267999,0.0
27300.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27300.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27322.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27322.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27322.0,1.08080995,3.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
27341.0,1.08080995,4.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27341.0,1.08080995,4.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27341.0,1.08080995,4.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
27341.0,1.08080995,4.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
27356.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27356.0,1.08080995,3.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
27356.0,1.08080995,3.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
27357.0,1.08080995,1.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27358.0,1.08080995,1.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27363.0,1.08080995,1.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27415.0,1.08080995,4.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27415.0,1.08080995,4.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27415.0,1.08080995,4.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
27415.0,1.08080995,4.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
27437.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27437.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27437.0,1.08080995,3.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
27466.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27466.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27471.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27471.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27471.0,1.08080995,3.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
27482.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27482.0,1.08080995,2.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
27514.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27514.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27525.0,1.08080995,4.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27525.0,1.08080995,4.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27525.0,1.08080995,4.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
27525.0,1.08080995,4.0,0.39545,0.03748,0.0227,3.78645,1.83267999,0.0
27536.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27536.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27543.0,1.08080995,1.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27565.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27565.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27565.0,1.08080995,3.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
27612.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27612.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27612.0,1.08080995,3.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
27622.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27622.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27622.0,1.08080995,3.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
27642.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27642.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27659.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27659.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27659.0,1.08080995,3.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
27682.0,1.08080995,1.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27699.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27699.0,1.08080995,2.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
27706.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27706.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27711.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27711.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27728.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27728.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27728.0,1.08080995,3.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
27752.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27752.0,1.08080995,2.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
27755.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27755.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27765.0,1.08080995,5.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27765.0,1.08080995,5.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27765.0,1.08080995,5.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
27765.0,1.08080995,5.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
27765.0,1.08080995,5.0,0.39545,0.03748,0.0227,3.78645,1.83267999,0.0
27817.0,1.08080995,4.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27817.0,1.08080995,4.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27817.0,1.08080995,4.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
27817.0,1.08080995,4.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
27820.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27820.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27820.0,1.08080995,3.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
27829.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27829.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27829.0,1.08080995,3.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
27847.0,1.08080995,4.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27847.0,1.08080995,4.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27847.0,1.08080995,4.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
27847.0,1.08080995,4.0,0.39545,0.03748,0.0227,3.78645,1.83267999,0.0
27878.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27878.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27879.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27879.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27917.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27917.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
27917.0,1.08080995,3.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
27941.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27941.0,1.08080995,2.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
27947.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
27947.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28026.0,1.08080995,4.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28026.0,1.08080995,4.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28026.0,1.08080995,4.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
28026.0,1.08080995,4.0,0.39545,0.03748,0.0227,3.78645,1.83267999,0.0
28031.0,1.08080995,4.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28031.0,1.08080995,4.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28031.0,1.08080995,4.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
28031.0,1.08080995,4.0,0.39545,0.03748,0.0227,3.78645,1.83267999,0.0
28053.0,1.08080995,1.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28055.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28055.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28055.0,1.08080995,3.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
28076.0,1.08080995,1.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28082.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28082.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28086.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28086.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28086.0,1.08080995,3.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
28105.0,1.08080995,4.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28105.0,1.08080995,4.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28105.0,1.08080995,4.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
28105.0,1.08080995,4.0,0.39545,0.03748,0.0227,3.78645,1.83267999,0.0
28113.0,1.08080995,5.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28113.0,1.08080995,5.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28113.0,1.08080995,5.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
28113.0,1.08080995,5.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
28113.0,1.08080995,5.0,0.39545,0.03748,0.0227,3.78645,1.83267999,0.0
28117.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28117.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28117.0,1.08080995,3.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
28171.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28171.0,1.08080995,2.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
28188.0,1.08080995,4.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28188.0,1.08080995,4.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28188.0,1.08080995,4.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
28188.0,1.08080995,4.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
28189.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28189.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28189.0,1.08080995,3.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
28196.0,1.08080995,1.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28205.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28205.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28205.0,1.08080995,3.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
28207.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28207.0,1.08080995,2.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
28247.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28247.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28247.0,1.08080995,3.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
28276.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28276.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28276.0,1.08080995,3.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
28307.0,1.08080995,4.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28307.0,1.08080995,4.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28307.0,1.08080995,4.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
28307.0,1.08080995,4.0,0.39545,0.03748,0.0227,3.78645,1.83267999,0.0
28322.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28322.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28356.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28356.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28356.0,1.08080995,3.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
28366.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28366.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28413.0,1.08080995,1.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28436.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28436.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28462.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28462.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28462.0,1.08080995,3.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
28468.0,1.08080995,1.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28469.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28469.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28469.0,1.08080995,3.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
28475.0,1.08080995,1.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28493.0,1.08080995,1.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28498.0,1.08080995,1.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28499.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28499.0,1.08080995,2.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
28535.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28535.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28535.0,1.08080995,3.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
28546.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28546.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28570.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28570.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28580.0,1.08080995,1.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28621.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28621.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28621.0,1.08080995,3.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
28622.0,1.08080995,1.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28636.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28636.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28678.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28678.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28678.0,1.08080995,3.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
28732.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28732.0,1.08080995,2.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
28752.0,1.08080995,4.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28752.0,1.08080995,4.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28752.0,1.08080995,4.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
28752.0,1.08080995,4.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
28769.0,1.08080995,5.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28769.0,1.08080995,5.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28769.0,1.08080995,5.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
28769.0,1.08080995,5.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
28769.0,1.08080995,5.0,0.39545,0.03748,0.0227,3.78645,1.83267999,0.0
28777.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28777.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28783.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28783.0,1.08080995,2.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
28787.0,1.08080995,1.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28788.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28788.0,1.08080995,2.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
28796.0,1.08080995,5.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28796.0,1.08080995,5.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28796.0,1.08080995,5.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
28796.0,1.08080995,5.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
28796.0,1.08080995,5.0,0.39545,0.03748,0.0227,3.78645,1.83267999,0.0
28805.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28805.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28805.0,1.08080995,3.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
28820.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28820.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28820.0,1.08080995,3.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
28833.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28833.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28835.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28835.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28857.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28857.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28857.0,1.08080995,3.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
28868.0,1.08080995,1.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28869.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28869.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28869.0,1.08080995,3.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
28872.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28872.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28879.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28879.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28897.0,1.08080995,4.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28897.0,1.08080995,4.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28897.0,1.08080995,4.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
28897.0,1.08080995,4.0,0.39545,0.03748,0.0227,3.78645,1.83267999,0.0
28930.0,1.08080995,5.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28930.0,1.08080995,5.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28930.0,1.08080995,5.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
28930.0,1.08080995,5.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
28930.0,1.08080995,5.0,0.39545,0.03748,0.0227,3.78645,1.83267999,0.0
28936.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28936.0,1.08080995,2.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
28986.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
28986.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
28986.0,1.08080995,3.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
29009.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
29009.0,1.08080995,2.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
29020.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
29020.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
29026.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
29026.0,1.08080995,2.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
29029.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
29029.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
29029.0,1.08080995,3.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
29039.0,1.08080995,1.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
29047.0,1.08080995,1.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
29050.0,1.08080995,4.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
29050.0,1.08080995,4.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
29050.0,1.08080995,4.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
29050.0,1.08080995,4.0,0.39545,0.03748,0.0227,3.78645,1.83267999,0.0
29059.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
29059.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
29059.0,1.08080995,3.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
29085.0,1.08080995,5.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
29085.0,1.08080995,5.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
29085.0,1.08080995,5.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
29085.0,1.08080995,5.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
29085.0,1.08080995,5.0,0.39545,0.03748,0.0227,3.78645,1.83267999,0.0
29160.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
29160.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
29185.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
29185.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
29185.0,1.08080995,3.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
29202.0,1.08080995,1.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
29206.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
29206.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
29206.0,1.08080995,3.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
29220.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
29220.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
29220.0,1.08080995,3.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
29270.0,1.08080995,4.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
29270.0,1.08080995,4.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
29270.0,1.08080995,4.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
29270.0,1.08080995,4.0,0.39545,0.03748,0.0227,3.78645,1.83267999,0.0
29295.0,1.08080995,4.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
29295.0,1.08080995,4.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
29295.0,1.08080995,4.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
29295.0,1.08080995,4.0,0.39545,0.03748,0.0227,3.78645,1.83267999,0.0
29298.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
29298.0,1.08080995,2.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
29318.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
29318.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
29318.0,1.08080995,3.0,0.11929,0.07876,0.05086,2.80209,1.44658947,0.59609
29321.0,1.08080995,3.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
29321.0,1.08080995,3.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
29321.0,1.08080995,3.0,0.18097,0.08318,0.03436,3.76927,1.85147369,0.0
29385.0,1.08080995,2.0,0.0479,0.07412,0.0653,1.77917,1.21249735,0.54527
29385.0,1.08080995,2.0,0.07491,0.02278,0.07028,3.31646,1.60687673,0.0
