SIID,simvar,transMult
5401.0,10.06060982,1.0
5407.0,10.06060982,6.0
5437.0,10.06060982,3.0
5450.0,10.06060982,1.0
5451.0,10.06060982,2.0
5474.0,10.06060982,4.0
5488.0,10.06060982,2.0
5503.0,10.06060982,2.0
5542.0,10.06060982,1.0
5543.0,10.06060982,2.0
5549.0,10.06060982,2.0
5555.0,10.06060982,4.0
5596.0,10.06060982,3.0
5608.0,10.06060982,1.0
5610.0,10.06060982,1.0
5621.0,10.06060982,1.0
5626.0,10.06060982,2.0
5652.0,10.06060982,3.0
5660.0,10.06060982,2.0
5747.0,10.06060982,5.0
5773.0,10.06060982,3.0
5803.0,10.06060982,3.0
5805.0,10.06060982,2.0
5818.0,10.06060982,5.0
5856.0,10.06060982,3.0
5895.0,10.06060982,2.0
5936.0,10.06060982,1.0
5945.0,10.06060982,6.0
5950.0,10.06060982,2.0
5969.0,10.06060982,3.0
5989.0,10.06060982,3.0
6046.0,10.06060982,5.0
6048.0,10.06060982,1.0
6059.0,10.06060982,1.0
6095.0,10.06060982,4.0
6113.0,10.06060982,2.0
6118.0,10.06060982,3.0
6162.0,10.06060982,2.0
6166.0,10.06060982,1.0
6180.0,10.06060982,1.0
6241.0,10.06060982,1.0
6266.0,10.06060982,2.0
6270.0,10.06060982,2.0
6276.0,10.06060982,1.0
6326.0,10.06060982,4.0
6337.0,10.06060982,5.0
6344.0,10.06060982,1.0
6347.0,10.06060982,1.0
6436.0,10.06060982,2.0
6465.0,10.06060982,1.0
6539.0,10.06060982,1.0
6556.0,10.06060982,2.0
6573.0,10.06060982,1.0
6590.0,10.06060982,2.0
6648.0,10.06060982,3.0
6707.0,10.06060982,1.0
6790.0,10.06060982,1.0
6814.0,10.06060982,3.0
6820.0,10.06060982,2.0
6840.0,10.06060982,4.0
6860.0,10.06060982,5.0
6913.0,10.06060982,3.0
6928.0,10.06060982,1.0
6967.0,10.06060982,1.0
6969.0,10.06060982,2.0
6970.0,10.06060982,1.0
6973.0,10.06060982,1.0
6986.0,10.06060982,7.0
7050.0,10.06060982,3.0
7080.0,10.06060982,1.0
7083.0,10.06060982,2.0
7089.0,10.06060982,1.0
7126.0,10.06060982,2.0
7148.0,10.06060982,1.0
7170.0,10.06060982,1.0
7177.0,10.06060982,3.0
7226.0,10.06060982,3.0
7238.0,10.06060982,1.0
7255.0,10.06060982,1.0
7268.0,10.06060982,1.0
7273.0,10.06060982,2.0
7286.0,10.06060982,5.0
7298.0,10.06060982,2.0
7348.0,10.06060982,1.0
7357.0,10.06060982,1.0
7369.0,10.06060982,3.0
7406.0,10.06060982,3.0
7415.0,10.06060982,6.0
7434.0,10.06060982,1.0
7453.0,10.06060982,3.0
7466.0,10.06060982,2.0
7471.0,10.06060982,5.0
7482.0,10.06060982,1.0
7520.0,10.06060982,5.0
7525.0,10.06060982,2.0
7535.0,10.06060982,2.0
7537.0,10.06060982,1.0
7558.0,10.06060982,1.0
7612.0,10.06060982,3.0
7636.0,10.06060982,1.0
7659.0,10.06060982,5.0
7694.0,10.06060982,2.0
7699.0,10.06060982,5.0
7701.0,10.06060982,6.0
7706.0,10.06060982,3.0
7710.0,10.06060982,1.0
7711.0,10.06060982,5.0
7728.0,10.06060982,2.0
7761.0,10.06060982,2.0
7765.0,10.06060982,3.0
7778.0,10.06060982,3.0
7817.0,10.06060982,4.0
7819.0,10.06060982,1.0
7829.0,10.06060982,5.0
7840.0,10.06060982,1.0
7847.0,10.06060982,3.0
7852.0,10.06060982,1.0
7859.0,10.06060982,2.0
7877.0,10.06060982,4.0
7917.0,10.06060982,2.0
7948.0,10.06060982,1.0
8055.0,10.06060982,2.0
8062.0,10.06060982,1.0
8082.0,10.06060982,1.0
8086.0,10.06060982,3.0
8088.0,10.06060982,2.0
8113.0,10.06060982,4.0
8171.0,10.06060982,2.0
8207.0,10.06060982,2.0
8228.0,10.06060982,1.0
8233.0,10.06060982,1.0
8259.0,10.06060982,2.0
8276.0,10.06060982,2.0
8307.0,10.06060982,2.0
8322.0,10.06060982,1.0
8356.0,10.06060982,5.0
8453.0,10.06060982,5.0
8462.0,10.06060982,3.0
8469.0,10.06060982,6.0
8473.0,10.06060982,1.0
8493.0,10.06060982,1.0
8499.0,10.06060982,2.0
8513.0,10.06060982,2.0
8519.0,10.06060982,1.0
8570.0,10.06060982,2.0
8678.0,10.06060982,5.0
8679.0,10.06060982,1.0
8703.0,10.06060982,1.0
8718.0,10.06060982,4.0
8725.0,10.06060982,1.0
8732.0,10.06060982,1.0
8783.0,10.06060982,3.0
8795.0,10.06060982,2.0
8796.0,10.06060982,4.0
8805.0,10.06060982,1.0
8814.0,10.06060982,5.0
8820.0,10.06060982,2.0
8829.0,10.06060982,1.0
8841.0,10.06060982,3.0
8869.0,10.06060982,3.0
