SIID,simvar,transMult
9824.0,1.0,2.0
9826.0,1.0,1.0
9828.0,1.0,2.0
9829.0,1.0,2.0
9842.0,1.0,1.0
9847.0,1.0,1.0
9857.0,1.0,1.0
9858.0,1.0,1.0
9891.0,1.0,1.0
9917.0,1.0,2.0
9919.0,1.0,2.0
9932.0,1.0,1.0
9944.0,1.0,3.0
9961.0,1.0,2.0
24.0,1.0,2.0
38.0,1.0,1.0
53.0,1.0,1.0
62.0,1.0,1.0
104.0,1.0,1.0
136.0,1.0,1.0
204.0,1.0,1.0
209.0,1.0,1.0
238.0,1.0,2.0
269.0,1.0,1.0
277.0,1.0,1.0
353.0,1.0,1.0
381.0,1.0,2.0
441.0,1.0,1.0
452.0,1.0,1.0
531.0,1.0,1.0
561.0,1.0,1.0
583.0,1.0,1.0
628.0,1.0,1.0
653.0,1.0,1.0
659.0,1.0,1.0
673.0,1.0,1.0
677.0,1.0,1.0
705.0,1.0,1.0
718.0,1.0,1.0
756.0,1.0,2.0
783.0,1.0,2.0
788.0,1.0,3.0
836.0,1.0,1.0
885.0,1.0,1.0
999.0,1.0,1.0
1030.0,1.0,1.0
1031.0,1.0,1.0
1063.0,1.0,1.0
1109.0,1.0,1.0
1118.0,1.0,3.0
1122.0,1.0,1.0
1145.0,1.0,1.0
1179.0,1.0,2.0
1186.0,1.0,1.0
1216.0,1.0,1.0
1238.0,1.0,3.0
1247.0,1.0,1.0
1288.0,1.0,1.0
1316.0,1.0,1.0
1317.0,1.0,1.0
1320.0,1.0,1.0
1325.0,1.0,1.0
1336.0,1.0,1.0
1432.0,1.0,1.0
1453.0,1.0,1.0
1460.0,1.0,1.0
1486.0,1.0,1.0
1534.0,1.0,1.0
1535.0,1.0,1.0
1581.0,1.0,1.0
1609.0,1.0,1.0
1619.0,1.0,1.0
1715.0,1.0,1.0
1721.0,1.0,1.0
1759.0,1.0,1.0
1788.0,1.0,1.0
1800.0,1.0,1.0
1824.0,1.0,2.0
1837.0,1.0,1.0
1906.0,1.0,2.0
1976.0,1.0,1.0
1982.0,1.0,1.0
2062.0,1.0,1.0
2094.0,1.0,1.0
2188.0,1.0,1.0
2192.0,1.0,1.0
2202.0,1.0,1.0
2206.0,1.0,1.0
2364.0,1.0,1.0
2372.0,1.0,1.0
2403.0,1.0,1.0
2409.0,1.0,1.0
2414.0,1.0,2.0
2427.0,1.0,1.0
2453.0,1.0,1.0
2483.0,1.0,1.0
2503.0,1.0,2.0
2511.0,1.0,2.0
2646.0,1.0,1.0
2738.0,1.0,1.0
2753.0,1.0,1.0
2761.0,1.0,1.0
2807.0,1.0,1.0
2812.0,1.0,1.0
2816.0,1.0,1.0
2820.0,1.0,1.0
2829.0,1.0,1.0
2830.0,1.0,1.0
2887.0,1.0,1.0
2901.0,1.0,1.0
2949.0,1.0,2.0
3048.0,1.0,1.0
3147.0,1.0,1.0
3162.0,1.0,3.0
