stokesnum,a,e,i,node,peri,M,P,f,mass,PlanetNum,mrRad_ChenKipping
0.000152,0.0688446,0.01999974,0.01220058,-2.2068220000000003,1.960084,0.12409360000000001,0.01806351,0.38567229999999997,9.755323e-06,5.0,1.6303598038258476
0.000152,0.1025425,0.02886645,0.02524615,2.360098,0.9545836999999999,3.174977,0.03283611,6.135145,6.651355999999999e-06,27.0,1.3270250017882332
0.000152,0.1390731,0.05864101,0.029711599999999998,0.33805409999999997,2.748319,2.903296,0.05186316,6.077106,7.094781000000001e-06,38.0,1.2945823635925193
0.000152,0.1902283,0.08803036,0.01168583,-2.520962,1.285714,2.8208830000000003,0.08296701,3.9258040000000003,7.98153e-06,51.0,1.4744857227553427
0.000152,0.26918790000000004,0.03120324,0.01395503,0.2683159,3.462285,6.238055999999999,0.13966070000000003,2.543295,7.534442e-06,68.0,1.3809133535261346
0.000152,0.3584872,0.02048142,0.00623898,-0.48670340000000006,4.828194,0.4042166,0.2146347,2.374654,7.096757e-06,89.0,1.3326458968305988
0.000152,0.5291459,0.01872621,0.01286635,-2.1697740000000003,0.03939146,3.2505349999999997,0.3849019,5.351099,1.197345e-05,107.0,1.8731387217912634
0.000152,0.7585890000000001,0.03781218,0.01176613,1.060568,0.832716,5.1143220000000005,0.6606865,3.215307,5.922534e-06,115.0,1.2130337739013566
0.000152,1.0923530000000001,0.01379955,0.003924108,2.422615,4.772595,5.766523,1.1416389999999998,4.827114,7.156115e-06,129.0,1.3629204561752584
0.00016680000000000002,0.05994329,0.08984025,0.02294953,2.542518,5.045111,5.857872,0.01467604,4.379986,8.826217e-06,0.0,1.4871033527195636
0.00016680000000000002,0.11342650000000001,0.04832832,0.01843815,-0.1142827,4.044594999999999,5.217585,0.03820028,1.381524,1.625882e-05,19.0,2.046856036226903
0.00016680000000000002,0.21216929999999998,0.09429706,0.015954399999999997,-1.906223,1.1122290000000001,0.5696460999999999,0.09772709,1.551666,1.5794279999999997e-05,49.0,2.0727239522087437
0.00016680000000000002,0.3777096,0.07790071,0.03528757,-1.387521,0.5907723000000001,4.906496,0.23212739999999998,5.610464,8.49126e-06,61.0,1.5321806876815391
0.00016680000000000002,0.5285231,0.09773806,0.02967492,0.9441746999999999,3.6277269999999997,4.614292,0.3842217,0.05181786,1.5464570000000002e-05,74.0,2.0679720188747304
0.00016680000000000002,0.9164222,0.11578540000000001,0.03878503,2.225348,3.9546339999999995,3.43569,0.8772595999999999,3.4599620000000004,5.49357e-06,94.0,1.2201802495909493
0.00016680000000000002,1.442115,0.06976235,0.03698681,-2.208167,3.2618270000000003,4.800381,1.731744,3.6727410000000003,4.355773e-06,118.0,1.1329576301892756
0.0001831,0.05875417,0.0005528322,0.0009626383,-0.3715828,2.815298,1.3326280000000001,0.01424155,5.171107,3.8932569999999995e-06,0.0,1.0670290626015704
0.0001831,0.07231887,0.001054891,0.0009379575,-0.4017966,4.128586,4.114755000000001,0.01944804,0.38876479999999997,3.8932569999999995e-06,8.0,1.0900090235355708
0.0001831,0.09051765,0.0009994414,0.0009019528,-0.4493805,4.986041,3.117824,0.02723307,4.862372,7.299856e-06,16.0,1.3632875438937777
0.0001831,0.11629,0.0010115060000000001,0.0008321860000000001,-0.5659759,4.00628,4.092581,0.03965603,0.6535063,5.839885e-06,30.0,1.2175943881777878
0.0001831,0.15322729999999998,0.000631332,0.0007077619,-0.9919880999999999,0.43104709999999996,5.727769,0.05997888,0.005531768,5.353228000000001e-06,38.0,1.226377513304079
0.0001831,0.18668010000000002,0.001289488,0.000669043,-1.391356,5.608117,6.217756,0.0806567,2.0033380000000003,4.866571e-06,45.0,1.1548587540585527
0.0001831,0.2303215,0.001042265,0.0007111012,-2.024816,0.7975939999999999,1.558128,0.1105335,2.786075,5.5075540000000004e-06,61.0,1.2093964805873316
0.0001831,0.2842828,0.00167024,0.0009458998,-2.8741380000000003,2.940715,5.516324,0.15157089999999998,5.447272,3.8932569999999995e-06,69.0,1.0831873939997276
0.0001831,0.3270074,0.001516937,0.001070718,3.125021,2.079697,0.9599247,0.1869938,2.041098,5.473258e-06,67.0,1.2288879651662499
0.0001831,0.4180589,0.0022851489999999998,0.001612441,1.999437,1.564932,4.733554,0.27029840000000005,1.1733959999999999,5.786473e-06,83.0,1.1992276795301038
0.0001831,0.5166667,0.0003734486,0.001180153,-0.8064693000000001,2.66629,4.710134,0.37136540000000007,2.850527,7.557423e-06,102.0,1.4085624210952634
0.0001831,0.6248581,0.0037668,0.001489974,1.4024809999999999,4.314087000000001,4.996935,0.4939203,5.55857,2.471019e-06,112.0,0.9660614053125901
0.0001831,0.7143491999999999,0.00218363,0.001435125,-3.04205,4.798547,5.20794,0.6037389,3.4501150000000003,9.174065000000001e-07,122.0,0.7340698738887849
0.0001831,0.8313822,0.0013419089999999999,0.0004900225,0.1103175,2.119137,3.645853,0.7580268,1.419051,5.953232e-06,120.0,1.2579973181303004
0.0001831,1.0209700000000002,0.002313495,0.0008133543,2.8994150000000003,0.4214144,3.7675120000000004,1.031592,0.4486871,6.583597e-06,78.0,1.3608162269966835
0.0001831,1.187843,0.0026843390000000004,0.001275646,0.9766763,5.959017,2.336276,1.294565,1.6891,1.7641390000000002e-06,111.0,0.8688379713523736
0.00020089999999999998,0.07212305,0.09624943,0.02234686,-2.633689,2.761631,5.497618,0.01936904,5.205976000000001,1.37654e-05,0.0,1.9517004825812387
0.00020089999999999998,0.12626769999999998,0.02440537,0.06426414,2.931066,3.4794080000000003,1.506299,0.04486764,1.427188,9.686762e-06,17.0,1.552832148036856
0.00020089999999999998,0.1914797,0.03158003,0.007086940999999999,0.42536890000000005,5.729418,4.079916000000001,0.08378685,4.154072,1.392079e-05,44.0,2.016647463384624
0.00020089999999999998,0.2954854,0.06644296,0.02503381,-2.5420599999999998,6.222574,4.020276,0.160618,0.3877778,8.183481e-06,55.0,1.4206619671957434
0.00020089999999999998,0.40872270000000005,0.02627452,0.06043643,2.3836779999999997,2.657178,1.385052,0.26129539999999996,2.652505,7.444059e-06,76.0,1.4064578736508961
0.00020089999999999998,0.5675697,0.06515268,0.02999474,0.4242189,1.9219389999999998,5.552193,0.4275766,3.198276,1.097307e-05,93.0,1.7217067952512515
0.00020089999999999998,0.8025340999999999,0.06980277,0.01599074,2.4641759999999997,3.586021,2.620247,0.7189158,2.889855,1.091162e-05,100.0,1.6652647921104693
0.00020089999999999998,1.319494,0.02439432,0.1121096,-0.6789682,2.570665,5.149099,1.51565,3.2519310000000003,4.448215e-06,90.0,1.1224785337758418
0.00022050000000000002,0.05685814,0.05821408,0.08184893,-3.009306,3.0723979999999997,4.5737309999999995,0.01355772,4.398448,1.068211e-05,0.0,1.7254161123529477
0.00022050000000000002,0.095108,0.05998988,0.029618400000000003,0.12063389999999999,3.354711,1.396967,0.02933057,4.103818,1.2818530000000001e-05,20.0,1.8024811920237838
0.00022050000000000002,0.157475,0.04073474,0.04546504,-0.6966690999999999,5.581812,2.540787,0.06248975,3.8825790000000002,1.6077190000000002e-05,41.0,2.2008167770380496
0.00022050000000000002,0.2604767,0.06386623,0.01223438,1.531174,0.9735154,5.382986,0.1329362,2.909151,6.775825e-06,47.0,1.2933625179106913
0.00022050000000000002,0.38566079999999997,0.04877530000000001,0.05135991,-2.975221,4.152507,2.735479,0.2394938,1.6556560000000002,1.751627e-05,78.0,2.3371415872348544
0.00022050000000000002,0.6878529999999999,0.07694317,0.050725099999999995,1.860054,1.233869,2.522404,0.5704618,5.621254,1.3874639999999999e-05,86.0,1.9973763612329902
0.00022050000000000002,1.193495,0.05779037,0.0799128,-0.2674494,4.705189,6.096153,1.3038040000000002,1.7725790000000001,8.160870999999999e-06,119.0,1.4235606595900347
0.00022050000000000002,3.6948,0.6733313,0.1802362,-2.317997,4.719608,5.483791,7.101814999999999,3.125902,6.340416e-07,101.0,0.6505733288989857
0.000242,0.06191014,0.02719323,0.02371619,1.539279,1.7038349999999998,1.7706220000000001,0.01540424,4.7564150000000005,1.1190750000000001e-05,0.0,1.7572247489815913
0.000242,0.09205416,0.02456313,0.08046244,2.607698,4.776553,5.6114180000000005,0.02792938,4.462539,6.154910999999999e-06,20.0,1.2688244341216417
0.000242,0.12154780000000001,0.05610863,0.01336126,-2.75463,3.3125989999999996,3.769115,0.04237552,3.203859,9.512134999999999e-06,29.0,1.630459243920432
0.000242,0.1844684,0.02444375,0.005563169000000001,1.511203,4.384303,3.053428,0.07922728,3.427093,1.0631210000000002e-05,44.0,1.5409011235987289
0.000242,0.2565573,0.04976657,0.006685121,-0.7921066,5.922191000000001,0.2141675,0.1299471,1.4658280000000001,7.872324e-06,64.0,1.3905700254741653
0.000242,0.3481106,0.03717365,0.01069543,-0.5304404,5.825556,2.6218150000000002,0.20538270000000003,3.577671,1.060083e-05,71.0,1.6496734271395281
0.000242,0.48454709999999995,0.03341669,0.02072113,-0.7231913000000001,3.007422,5.839017,0.3372792,3.528944,6.594189e-06,91.0,1.2774779147243742
0.000242,0.6742090000000001,0.01206566,0.01550045,-0.3552131,4.1944989999999995,2.108452,0.5535717,4.528588,1.5959639999999998e-05,100.0,2.1580066484898066
0.000242,0.8597949,0.07360653,0.03498699,1.7087189999999999,3.599329,1.787859,0.7972113000000001,2.813091,2.589807e-06,125.0,0.9536728446396572
0.000242,1.111656,0.02913813,0.03922062,-0.8947870000000001,5.048333,0.4104265,1.17204,2.572077,4.030079e-06,84.0,1.09195832625291
0.000242,1.340538,0.08472183,0.09507416,2.642766,5.468382,4.4710849999999995,1.552032,2.717149,1.190739e-06,123.0,0.7637334788776694
0.000242,1.6557950000000001,0.05348698,0.15172070000000001,2.999414,1.7952400000000002,1.7076930000000001,2.1305490000000002,3.19075,7.704906e-07,103.0,0.6984770384373888
0.0002656,0.07507205,0.1972464,0.09499258,-1.333369,4.027929,5.904666000000001,0.02056897,3.18846,2.2861030000000002e-05,0.0,2.619758617999473
0.0002656,0.1855795,0.149347,0.03157351,-2.675799,5.227329,5.690874,0.0799437,3.139909,2.6106220000000002e-05,38.0,2.76557004130438
0.0002656,0.48079540000000004,0.146637,0.10475889999999999,2.727032,4.832643,4.657664,0.3333689,3.3221809999999996,2.2034e-05,74.0,2.5950605292750097
0.0002656,0.806067,0.13239800000000002,0.08455524,-0.7148633000000001,2.85249,2.297269,0.723668,0.20985570000000003,8.727561e-06,75.0,1.4106527144303038
0.0002656,1.506692,0.3352927,0.13808810000000002,0.03970923,4.693802,6.188336,1.849346,2.1055330000000003,6.621619e-06,96.0,1.3075206840980034
0.0002656,2.714547,0.5186682,0.269013,1.14129,2.566024,2.9705880000000002,4.4722599999999995,4.492955,1.0844899999999999e-06,113.0,0.7672457504244907
0.0002656,2.876965,0.609561,0.05627003,2.4628970000000003,4.44926,4.345376,4.879582,3.320387,1.3076660000000001e-06,121.0,0.7928621069410778
0.00031989999999999997,0.04310243,0.06564767,0.0060099540000000005,-2.0031380000000003,0.6403728,0.8088761,0.008948511999999999,2.2749490000000003,8.363316e-06,0.0,1.435038574316223
0.00031989999999999997,0.06614931,0.03071917,0.02393331,-2.1580529999999998,0.1841245,4.281384,0.01701308,6.253531,1.479664e-05,13.0,2.0065131081575265
0.00031989999999999997,0.09907747,0.09196141,0.01648454,-1.785305,5.4524029999999994,1.718476,0.03118571,4.171302,7.719984e-06,35.0,1.4586841087435536
0.00031989999999999997,0.1450514,0.02398259,0.01857731,-3.033423,2.082594,3.5434900000000003,0.05524248,4.4478089999999995,1.4153299999999999e-05,47.0,1.9232723961523193
0.00031989999999999997,0.20744,0.01259613,0.01455429,-0.05095203,1.409074,4.163082,0.09447721,2.81316,8.363316e-06,68.0,1.6151200901127098
0.00031989999999999997,0.309823,0.0003818343,0.01168477,-2.892577,1.216607,5.223346,0.1724457,0.6165724,1.618981e-05,86.0,2.2766855718279366
0.00031989999999999997,0.42880340000000006,0.01839234,0.03194473,-0.49431800000000004,2.368843,2.2425490000000003,0.280781,0.3815473,6.527542999999999e-06,114.0,1.3677332540006524
0.00031989999999999997,0.5794836999999999,0.03211467,0.02368914,1.107739,3.444524,5.915067,0.4411104,1.426131,1.372816e-05,83.0,1.9165610135218252
0.00031989999999999997,0.8868978000000001,0.04138842,0.01393291,-1.82785,4.029271,6.250709,0.8351959000000001,3.98611,8.01007e-06,126.0,1.4943947510129234
0.00031989999999999997,1.1587,0.09976173,0.02420373,3.0952509999999998,2.746953,1.0105950000000001,1.2472,1.6513259999999998,3.4335879999999997e-06,123.0,1.0738987504571775
0.00031989999999999997,1.535216,0.03814745,0.04122926,0.9493322,0.1021833,5.108536,1.902091,3.998276,3.024284e-06,134.0,1.0002865417737463
0.0003511,0.0606549,0.14838099999999999,0.139494,-1.8956119999999999,3.733482,4.914944,0.01493811,3.0932049999999998,1.4827220000000002e-05,0.0,2.0007083838611903
0.0003511,0.1069521,0.139194,0.14454779999999998,2.395969,4.686039,4.0651269999999995,0.03497662,3.236801,1.34793e-05,21.0,1.951633022912675
0.0003511,0.18856470000000003,0.188584,0.06991824,-1.374493,4.624716,6.25266,0.08188039999999999,3.0447889999999997,2.099941e-05,32.0,2.5032653322071776
0.0003511,0.338522,0.06317746,0.04696513,0.9787860999999999,5.149637,6.282721,0.1969547,0.1753527,1.5342879999999997e-05,47.0,2.058842435980469
0.0003511,0.5026102,0.08581142,0.08992997,1.7531619999999999,4.159179,1.8212080000000002,0.3563091,2.3230169999999997,1.114366e-05,88.0,1.7199855098605976
0.0003511,0.7768678000000001,0.05998566,0.00430377,0.45377259999999997,3.042015,5.796026,0.6847043,2.385316,1.650119e-05,87.0,2.116946824834124
0.0003511,1.338116,0.02213558,0.03874411,-0.6819548000000001,6.1523959999999995,1.796671,1.547814,2.631353,6.2384e-06,114.0,1.243019070530365
0.0003511,2.3650349999999998,0.42295459999999996,0.21786309999999998,-1.0842450000000001,4.075288,1.5513350000000001,3.63694,4.039166000000001,9.428899e-07,98.0,0.7387439666578415
0.0003854,0.04717945,0.0316008,0.01936468,-0.42571729999999997,0.5191643,1.3956879999999998,0.0102477,1.363783,1.270901e-05,0.0,1.8284324269816277
0.0003854,0.07608926,0.05683245,0.03028696,1.558856,2.664352,4.237954,0.02098837,0.01654986,1.6239289999999998e-05,18.0,2.0071242084066268
0.0003854,0.11413310000000002,0.06428727,0.05688335,0.8407718000000001,0.1693419,5.828943,0.03855753,4.690237000000001,7.766617e-06,39.0,1.3756444783720994
0.0003854,0.1654342,0.02474506,0.02906162,-2.693954,0.2641829,0.644333,0.06728637,3.077341,1.270901e-05,46.0,1.860341104454753
0.0003854,0.2467862,0.00633368,0.01025594,-1.946906,2.65616,1.1974209999999998,0.1225935,0.4941505,1.4233270000000003e-05,69.0,1.9765912013399884
0.0003854,0.3544761,0.01590759,0.002132785,2.273062,3.008782,0.8064180000000001,0.2110397,1.8385369999999999,1.0452850000000001e-05,86.0,1.6905021048992783
0.0003854,0.4997521,0.01368869,0.005106863,-0.32555320000000004,2.849548,5.989764,0.35327470000000005,3.457188,8.247627e-06,98.0,1.4684727314664814
0.0003854,0.6442416,0.02040023,0.0058986080000000005,2.114015,5.634203,2.960744,0.5170720999999999,1.536464,1.2037650000000002e-05,101.0,1.763628939669014
0.0003854,0.7951826999999999,0.01649946,0.01393757,-1.578718,5.401389,5.996025,0.7090491999999999,2.200224,9.059041e-06,112.0,1.4502352224423336
0.0003854,1.02865,0.006210505,0.005671158000000001,-0.8563879000000001,4.579098999999999,2.8454099999999998,1.043239,5.396284,4.794685e-06,92.0,1.1766983597370568
0.0003854,1.422558,0.01954916,0.006081348,0.7643418000000001,0.05040577,3.25624,1.696634,2.466218,2.302806e-06,89.0,0.9396151679290041
0.00042290000000000003,0.05101135,0.04594274,0.1629226,1.3562040000000002,1.371751,0.02902584,0.01152119,3.546851,1.3314160000000001e-05,0.0,1.939509209601963
0.00042290000000000003,0.10746880000000002,0.11938010000000002,0.01860522,1.8477700000000001,3.155035,3.184816,0.03523019,4.243676,2.514897e-05,15.0,2.859942215403768
0.00042290000000000003,0.195963,0.09348698,0.03083602,-2.079255,4.057832,5.552363,0.08674592,3.5030650000000003,1.701254e-05,45.0,2.215806327455552
0.00042290000000000003,0.34970009999999996,0.01206796,0.05167158,0.1625282,5.234277,3.6761199999999996,0.2067884,4.53869,2.4719179999999997e-05,67.0,2.6932432772714865
0.00042290000000000003,0.6745296,0.008714258,0.09490058,-3.0198970000000003,0.1169606,1.597011,0.5539625,4.48295,1.7263829999999998e-05,88.0,2.3224444209432793
0.00042290000000000003,1.162733,0.1218673,0.11689389999999998,1.0946120000000001,2.018581,4.853777,1.2537120000000002,1.9726869999999999,4.937905e-06,100.0,1.1721423692861501
0.00042290000000000003,1.7398470000000001,0.08081185,0.104681,-1.210547,0.9382254999999999,1.285535,2.294791,1.718978,5.731619e-06,109.0,1.2180548051545013
0.00046419999999999995,0.05397078,0.0003879518,4.2929829999999993e-07,2.279709,4.803052,1.0058129999999998,0.01253825,0.2063964,5.42427e-06,0.0,1.1659407242616844
0.00046419999999999995,0.08332978,4.140823e-05,3.984494e-07,2.27515,1.7006029999999999,5.575635,0.02405441,1.599964,2.092218e-05,1.0,2.644864830414509
0.00046419999999999995,0.15971470000000001,0.000191385,1.7568210000000002e-07,1.700495,0.9769359000000001,5.8678930000000005,0.06382742,3.190444,1.984756e-05,29.0,2.595812941306792
0.00046419999999999995,0.23601420000000004,0.0002134737,3.0647159999999994e-07,-0.521903,2.205382,3.1222540000000003,0.11465550000000001,1.439198,5.42427e-06,62.0,1.196824415391775
0.00046419999999999995,0.2983623,0.00044842559999999995,6.650660999999999e-07,-0.8006154000000001,2.955393,3.4847669999999997,0.16296889999999997,1.33086,5.541613e-06,57.0,1.2084054681490572
0.00046419999999999995,0.36750570000000005,3.8581220000000004e-05,7.742870000000001e-07,-0.8504837,4.716785,4.40644,0.2227825,0.5401791,1.147907e-05,64.0,1.725076450079722
0.00046419999999999995,0.42823320000000004,0.0018729320000000001,5.919344000000001e-07,-0.8928315,5.6661410000000005,1.465011,0.28021940000000006,2.975507,1.48333e-06,105.0,0.8026253031852426
0.00046419999999999995,0.5578741999999999,0.00033988629999999996,7.542401999999999e-07,2.782301,6.242019,3.4379480000000004,0.4166648,0.6972491999999999,1.220122e-05,75.0,1.8180418349732181
0.00046419999999999995,0.7804787,0.000203926,5.270463e-07,1.099889,1.258602,1.728064,0.6894778,5.652517,1.744655e-05,81.0,2.0907932552781507
0.00046419999999999995,0.9594881,0.002359931,5.025736e-06,-1.611054,5.9616739999999995,0.5843713,0.9398019,2.51969,1.826355e-06,113.0,0.8787401874047666
0.00046419999999999995,1.0637940000000001,0.0032217490000000003,2.028146e-06,1.763691,5.915316000000001,1.127166,1.097143,6.0128129999999995,1.731474e-06,111.0,0.8593429264996928
0.00046419999999999995,1.2024489999999999,0.0011482489999999998,1.8371389999999998e-07,0.003540933,3.939223,2.185936,1.318494,4.524101,3.121673e-06,101.0,1.038985599954355
0.0005093999999999999,0.05831445,0.0303068,0.09611130000000001,1.447583,3.947025,0.24182060000000002,0.01408181,1.1860979999999999,2.597737e-05,0.0,2.8581802899605475
0.0005093999999999999,0.12416660000000002,0.05918196,0.0776008,-1.503995,1.1934719999999999,2.613867,0.04375193,2.948173,1.948303e-05,27.0,2.617370198160098
0.0005093999999999999,0.19546229999999998,0.07742273,0.06806898,1.583992,2.281086,0.5622571,0.08641349,3.003045,1.4612279999999998e-05,54.0,2.1176604860181256
0.0005093999999999999,0.3252696,0.03584585,0.0071348390000000005,-0.5404331,4.950753,3.490819,0.1855017,5.305112,2.022831e-05,68.0,2.4436382086293063
0.0005093999999999999,0.5023397,0.008498571,0.02683478,0.8506123,4.640475,3.6526050000000003,0.3560189,4.428358,1.765669e-05,91.0,2.440714846219132
0.0005093999999999999,0.8103475,0.04601431,0.011696,-2.579591,4.937993,0.9157896000000001,0.7294258000000001,4.748752,1.2376389999999998e-05,103.0,1.8419482165151788
0.0005093999999999999,1.177055,0.1114296,0.09232188,-1.888942,0.02373745,4.599288,1.276959,0.22780679999999998,4.466052e-06,81.0,1.1249138548189035
0.0005093999999999999,1.6895900000000001,0.03009393,0.05002507,-2.161507,5.201157,0.6697068,2.196104,3.872386,4.180964e-06,86.0,1.0982906506428978
0.0005591,0.05266922,0.0009146136,0.0001979505,-2.031157,3.510836,1.041044,0.01208743,5.843772,1.7008940000000001e-06,1.0,0.8637501565654243
0.0005591,0.06163276,0.001212128,0.00019792119999999998,-2.0237580000000004,5.036630000000001,1.4525489999999999,0.01530088,4.720438,5.102681999999999e-06,0.0,1.1653182811508387
0.0005591,0.07305968,0.0012155430000000001,0.0001964791,-2.023027,4.843756,1.811561,0.01974758,5.271957,5.953129e-06,8.0,1.2787697708758905
0.0005591,0.09669269,0.0008713075,0.0001940367,-2.0124400000000002,1.549333,4.121344000000001,0.03006663,4.5827230000000005,1.3607149999999999e-05,13.0,2.039155335436324
0.0005591,0.1373345,0.0003935296,0.000194348,-1.934496,4.877051,0.6972081,0.05089339,4.037225,1.105581e-05,26.0,1.7109155213814744
0.0005591,0.1936827,0.00041352010000000005,0.0001860513,-1.847522,4.192444999999999,1.381418,0.08523669,5.319001,7.654023999999999e-06,41.0,1.3608488784912403
0.0005591,0.2278433,0.0006133719,0.0001805437,-1.8286959999999999,5.845166000000001,0.29685500000000004,0.1087529,2.5642400000000003,9.354918e-06,53.0,1.5411565624398151
0.0005591,0.2722255,0.00209569,0.0001665005,-1.8046419999999999,3.304625,3.9652300000000005,0.1420263,2.467866,3.855507e-06,106.0,1.049264594648674
0.0005591,0.33074699999999996,0.001458823,0.0001316363,-1.7207240000000001,5.764932,3.294907,0.1902078,5.531895,9.387578e-06,66.0,1.6669194148258226
0.0005591,0.39417379999999996,0.0004149069,0.0001048911,-1.613628,5.255257,3.2007529999999997,0.2474686,5.8419550000000005,8.340889e-06,51.0,1.3152086594545473
0.0005591,0.5261022,0.0001493482,0.0002229893,0.3972115,0.6961550999999999,0.1003423,0.3815766,5.289911,4.621742e-06,97.0,1.1611438027846357
0.0005591,0.6479600999999999,0.001133759,0.00040892580000000003,0.5230003,2.724945,3.577236,0.52156,0.3300247,1.0505739999999998e-05,79.0,1.6666530383367137
0.0005591,0.8575359,0.0006006548,0.0004116593,0.5156735,5.799555000000001,1.429942,0.7940649000000001,1.399082,1.736622e-05,95.0,2.1978543843532234
0.0005591,1.1399620000000001,0.01835845,0.007238741,-3.038239,4.247394,3.886835,1.217082,2.693778,9.015286000000001e-07,75.0,0.7287863004036419
0.0005591,1.382724,0.004938587,0.0006970618,-0.06584988,3.9041980000000005,0.457397,1.625866,2.904562,2.7529880000000002e-06,93.0,0.9694518128728677
0.0006136000000000001,0.06812182,0.0940244,0.05204084,-0.5624348000000001,4.972182,2.140962,0.01777964,3.880866,2.9401079999999997e-05,0.0,3.2541841195974675
0.0006136000000000001,0.1739175,0.05429884,0.08071938,-1.4978770000000001,5.7710099999999995,5.578596,0.07252731,1.411956,3.2213709999999993e-05,32.0,3.1211160316877216
0.0006136000000000001,0.33260359999999994,0.03019162,0.03014192,-2.116207,4.399571,5.109733,0.1918105,2.844439,2.1422960000000002e-05,52.0,2.6199061421822263
0.0006136000000000001,0.7979153,0.10575060000000001,0.01822014,2.736929,3.698496,4.541183,0.7127063,4.197673,3.0425429999999997e-05,67.0,3.1994580961301686
0.0006136000000000001,2.0747139999999997,0.36888200000000004,0.2332578,0.483735,4.8004370000000005,3.030814,2.988213,3.599771,2.120975e-06,109.0,0.9393975816486791
0.0006136000000000001,2.3037490000000003,0.03358203,0.2596896,1.802201,5.366553,2.223394,3.4964510000000004,1.403767,2.8814319999999997e-06,89.0,0.9950658682230766
0.0006734,0.03969464,0.007580717,0.002030403,-3.110373,1.7235,2.522077,0.007908545999999999,3.8984959999999997,5.600188000000001e-06,0.0,1.2119020559281737
0.0006734,0.04997028,0.001708156,0.001743264,-3.1213130000000002,2.729664,2.1610560000000003,0.01117029,2.5546,9.333646e-06,6.0,1.5553866824214295
0.0006734,0.06407545,0.0031477959999999996,0.001393874,2.895396,1.407066,5.855832,0.0162193,1.5596649999999999,9.333646e-06,14.0,1.551744990370874
0.0006734,0.08172031,0.002982953,0.0010328380000000001,2.018975,4.069274,3.653455,0.02336079,3.844527,1.026701e-05,24.0,1.645653661448773
0.0006734,0.1080615,0.0031157520000000003,0.002174985,1.029618,0.31108020000000003,0.6320963,0.03552192,5.5705160000000005,1.120038e-05,34.0,1.627364099849687
0.0006734,0.14229460000000002,0.004710315,0.003683081,0.5987260999999999,1.348099,4.078785,0.05367484,2.139911,8.400281e-06,42.0,1.4906040661485762
0.0006734,0.17327089999999998,0.0033003940000000003,0.002509309,0.1792105,3.6698440000000003,4.926747,0.07212312,1.083517,6.533552e-06,56.0,1.2968032476608813
0.0006734,0.2113429,0.008298937,0.004087152,-2.103805,4.13325,1.7242810000000002,0.0971548,5.9729849999999995,5.7981949999999995e-06,66.0,1.2735318940367044
0.0006734,0.245574,0.003195117,0.0043702920000000004,-2.419378,5.81577,1.7165150000000002,0.1216907,4.596959,8.52365e-06,61.0,1.5272229764914078
0.0006734,0.2984289,0.0049496620000000005,0.004977444,-0.6801949,5.921767,4.25839,0.1630192,5.291736,3.119967e-06,82.0,1.0271928148684388
0.0006734,0.4198267,0.0006929899000000001,0.0008462739,1.66078,1.4497389999999999,5.437392,0.2720088,2.327882,2.221741e-05,79.0,2.692943385643308
0.0006734,0.5604655,0.00054268,0.001408548,-0.28950570000000003,0.01575762,4.9270309999999995,0.4195635999999999,5.19982,1.3150179999999998e-05,86.0,1.9186786363386423
0.0006734,0.6737946,0.005117012,0.0011528839999999999,-2.4922299999999997,1.006985,5.6044529999999995,0.5530479,0.8139334,2.080118e-06,118.0,0.914456576973397
0.0006734,0.8395201999999999,0.0011818310000000002,0.001186296,2.535103,5.053401,3.24578,0.7691634,1.942664,6.1917290000000005e-06,116.0,1.269130083244139
0.0006734,0.9575476,0.002406819,0.001366239,-2.19259,3.116016,6.161479,0.9369394,5.2338830000000005,2.139625e-06,119.0,0.9161495626243976
0.0006734,1.1709479999999999,0.002742787,0.001404134,-1.803723,2.796601,1.110436,1.26705,0.11820410000000002,4.390193e-06,54.0,1.1138349292112433
0.0006734,1.35961,0.004037162,0.001152856,1.400962,3.270433,2.459604,1.58524,4.064941999999999,5.395554e-06,111.0,1.1978784061975487
0.0007391,0.04846968,0.06779087,0.01023929,1.6542169999999998,2.1467330000000002,3.212213,0.01067094,5.613558,1.1733689999999998e-05,0.0,1.9601650960528771
0.0007391,0.06472884,0.02930726,0.01831513,1.2566,4.242215,4.544583,0.01646805,5.280118,8.800267e-06,10.0,1.4639516055443238
0.0007391,0.09191926,0.01510114,0.0159512,2.092747,2.27674,0.03646586,0.02786772,1.9780209999999998,1.7600539999999998e-05,21.0,2.1788962792426023
0.0007391,0.11812049999999999,0.03818826,0.028750599999999998,1.33416,1.4575200000000001,3.954126,0.04059553,1.233835,5.866844999999999e-06,39.0,1.1974462154474543
0.0007391,0.1784765,0.02813221,0.01902216,2.177047,4.196765,2.9556150000000003,0.07539762,2.879849,2.053396e-05,44.0,2.3033961424112714
0.0007391,0.2950748,0.01843831,0.009097332,0.8982022,5.115906,5.759517,0.1602796,6.019095,2.750108e-05,55.0,3.0585284458630158
0.0007391,0.4400731,0.06832893,0.04217666,1.481799,2.794019,2.882311,0.2919212,4.7535300000000005,6.8734e-06,69.0,1.353004982400754
0.0007391,0.5955571999999999,0.04806624,0.009659641,0.812686,4.17261,2.6045540000000003,0.4595799,3.838968,1.2802160000000001e-05,94.0,1.8391915836128194
0.0007391,0.9277361999999999,0.07650889999999999,0.06285073,-2.649348,1.8951,3.208903,0.8935283000000002,3.858168,1.4329660000000002e-05,103.0,2.046821080633569
